Invoice Type,Bill To GCI,Name,Bill to GCI Br,CC,UsageDistinction,EI Invoice Ref,File,TC,Canceling Inv Reference,Issue Date,Issue Date Month,Issue Date Year,Amount,Currency,Foreign Amount,Foreign Currency,VAT Amount,Tax Invoice Status,Internal Tax Ref,Vat Invoice Ref,Vat Issue Date,Vat Issue Date Month,Vat Issue Date Year,First Vat Inv Ref,First Vat Issue Date,First Vat Issue Date Month,First Vat Issue Date Year,Consol,Service Order,MBL,HBL
INV,G0225185,纬湃汽车电子（天津）有限公司,38,CN,,E381333938,2380299019,,,17-Aug-20,8,2020,12007.91,CNY,,,0,CONFIRMED,T200009370,01200200031109839424,7-Sep-20,9,2020,01200200031109839424,7-Sep-20,9,2020,FRA1234383,,172-42923904,418563214
INV,G0225185,纬湃汽车电子（天津）有限公司,38,CN,,E381333939,2380299020,,,17-Aug-20,8,2020,10589.47,CNY,,,0,CONFIRMED,T200009370,01200200031109839424,7-Sep-20,9,2020,01200200031109839424,7-Sep-20,9,2020,FRA1234383,,172-42923904,418563224
INV,G0225185,纬湃汽车电子（天津）有限公司,38,CN,,E381333940,2380299021,,,17-Aug-20,8,2020,12007.91,CNY,,,0,CONFIRMED,T200009370,01200200031109839424,7-Sep-20,9,2020,01200200031109839424,7-Sep-20,9,2020,FRA1234383,,172-42923904,418563206
INV,G0225185,纬湃汽车电子（天津）有限公司,38,CN,,E381333941,2380299022,,,17-Aug-20,8,2020,6325.56,CNY,,,0,CONFIRMED,T200009370,01200200031109839424,7-Sep-20,9,2020,01200200031109839424,7-Sep-20,9,2020,FRA1234383,,172-42923904,41A0133601
INV,G0225185,纬湃汽车电子（天津）有限公司,38,CN,,E381333943,2380299023,,,17-Aug-20,8,2020,12268.24,CNY,,,0,CONFIRMED,T200009370,01200200031109839424,7-Sep-20,9,2020,01200200031109839424,7-Sep-20,9,2020,FRA1234383,,172-42923904,41A0133447
INV,G0225185,纬湃汽车电子（天津）有限公司,38,CN,,E381333946,2380299024,,,17-Aug-20,8,2020,3156.82,CNY,,,0,CONFIRMED,T200009370,01200200031109839424,7-Sep-20,9,2020,01200200031109839424,7-Sep-20,9,2020,FRA1234383,,172-42923904,423618531
INV,G0225185,纬湃汽车电子（天津）有限公司,38,CN,,E381333948,2380299027,,,17-Aug-20,8,2020,1547.84,CNY,,,0,CONFIRMED,T200009370,01200200031109839424,7-Sep-20,9,2020,01200200031109839424,7-Sep-20,9,2020,FRA1234383,,172-42923904,4580162264
INV,G0225185,纬湃汽车电子（天津）有限公司,38,CN,,E381333954,2380299029,,,17-Aug-20,8,2020,45319.08,CNY,,,0,CONFIRMED,T200009370,01200200031109839424,7-Sep-20,9,2020,01200200031109839424,7-Sep-20,9,2020,KUL1028515,,999-77790311,4730153092
INV,G2232818,百士吉泵业（天津）有限公司,38,CN,,E381333961,2380299049,,,17-Aug-20,8,2020,1781.65,CNY,,,0,CONFIRMED,T200009177,01200200011187319707,3-Sep-20,9,2020,01200200011187319707,3-Sep-20,9,2020,LAX1520850,,988-24458965,4071708578
INV,G1874767,北京席梦思床褥家具有限公司,38,CN,,E381333996,7380085771,,,17-Aug-20,8,2020,7430,CNY,,,0,CONFIRMED,T200009148,01200200011187319679,2-Sep-20,9,2020,01200200011187319679,2-Sep-20,9,2020,TYO8097438,,TYO8097438,6930174669
INV,G0288265,日新(天津)塑胶有限公司,38,CN,,E381334003,4380338858,,,17-Aug-20,8,2020,3671.03,CNY,,,0,CONFIRMED,T200009695,01200200031109839736,16-Sep-20,9,2020,01200200031109839736,16-Sep-20,9,2020,BJS1061877,,297-43621841,
INV,G2012658,金河生物科技股份有限公司,38,CN,,E381334042,6380194780,,,17-Aug-20,8,2020,138425,CNY,19775,USD,0,CONFIRMED,T200009281,01200200011187319809,7-Sep-20,9,2020,01200200011187319809,7-Sep-20,9,2020,TSN8123614,,COSU6271480530,
INV,G2247055,天津协进电子有限公司,38,CN,,E381334056,6380195454,,,17-Aug-20,8,2020,1959.1,CNY,,,0,CONFIRMED,T200009247,01200200011187319777,3-Sep-20,9,2020,01200200011187319777,3-Sep-20,9,2020,TSN8123548,,SC16HMTH9318,
INV,G0348562,天津星主音响有限公司,38,CN,,E381334060,6380195476,,,17-Aug-20,8,2020,850,CNY,,,0,CONFIRMED,T200009248,01200200011187319778,3-Sep-20,9,2020,01200200011187319778,3-Sep-20,9,2020,TSN8123571,,SC16HMTH9312,
INV,G0730177,天津鲸普电子有限公司,38,CN,,E381334063,6380195477,,,17-Aug-20,8,2020,550,CNY,,,0,CONFIRMED,T200009246,01200200011187319776,3-Sep-20,9,2020,01200200011187319776,3-Sep-20,9,2020,TSN8123571,,SC16HMTH9312,
INV,G0727947,天津裕林迪基泰电子有限公司,38,CN,,E381334065,6380195478,,,17-Aug-20,8,2020,1238.3,CNY,,,0,CONFIRMED,T200009245,01200200011187319775,3-Sep-20,9,2020,01200200011187319775,3-Sep-20,9,2020,TSN8123571,,SC16HMTH9312,
INV,G0303261,霍尼韦尔自动化控制（中国）有限公司,38,CN,,E381334129,2380299211,,,18-Aug-20,8,2020,3437.38,CNY,,,0,CONFIRMED,T200009385,01200200031109839437,7-Sep-20,9,2020,01200200031109839437,7-Sep-20,9,2020,AMS1324196,,921-40347112,4540170751
INV,G0303261,霍尼韦尔自动化控制（中国）有限公司,38,CN,,E381334132,2380299213,,,18-Aug-20,8,2020,8971.84,CNY,,,0,CONFIRMED,T200009385,01200200031109839437,7-Sep-20,9,2020,01200200031109839437,7-Sep-20,9,2020,HKG0767754,,043-88328284,4913820006
INV,G1516925,住友重机械减速机（中国）有限公司,38,CN,,E381334162,2380299081,,,18-Aug-20,8,2020,2847.35,CNY,,,0,CONFIRMED,T200009131,01200200011187319662,2-Sep-20,9,2020,01200200011187319662,2-Sep-20,9,2020,HAN1143825,,988-33270370,45T0232435
INV,G1557083,通用电气医疗系统(天津)有限公司,38,CN,,E381334165,7380085312,,,18-Aug-20,8,2020,22375.51,CNY,,,0,CONFIRMED,T200009199,01200200011187319729,3-Sep-20,9,2020,01200200011187319729,3-Sep-20,9,2020,MEX95281,,HLCUME3200627800,6440034340
INV,G1557083,通用电气医疗系统(天津)有限公司,38,CN,,E381334166,7380085257,,,18-Aug-20,8,2020,31169.64,CNY,,,0,CONFIRMED,T200009199,01200200011187319729,3-Sep-20,9,2020,01200200011187319729,3-Sep-20,9,2020,CHS8008850,,ONEYRICAV2875400,6310046315
INV,G0324852,天津莱尔德电子材料有限公司,38,CN,,E381334168,7380085392,,,18-Aug-20,8,2020,10819.05,CNY,,,0,CONFIRMED,T200009537,01200200031109839586,11-Sep-20,9,2020,01200200031109839586,11-Sep-20,9,2020,ORD8072331,,SNKO011200702610,6170090892
INV,G0324852,天津莱尔德电子材料有限公司,38,CN,,E381334169,7380085393,,,18-Aug-20,8,2020,7121.8,CNY,,,0,CONFIRMED,T200009537,01200200031109839586,11-Sep-20,9,2020,01200200031109839586,11-Sep-20,9,2020,ORD8072331,,SNKO011200702610,6040150997
INV,G0324852,天津莱尔德电子材料有限公司,38,CN,,E381334171,7380085431,,,18-Aug-20,8,2020,3961.15,CNY,,,0,CONFIRMED,T200009537,01200200031109839586,11-Sep-20,9,2020,01200200031109839586,11-Sep-20,9,2020,EWR8024770,,HKG8623277,610917790
INV,G1557083,通用电气医疗系统(天津)有限公司,38,CN,,E381334173,7380085455,,,18-Aug-20,8,2020,7341.65,CNY,,,0,CONFIRMED,T200009199,01200200011187319729,3-Sep-20,9,2020,01200200011187319729,3-Sep-20,9,2020,MTY89571,,VLSFZLOTXG120305,619710500
INV,G1557083,通用电气医疗系统(天津)有限公司,38,CN,,E381334174,7380085553,,,18-Aug-20,8,2020,26794.18,CNY,,,0,CONFIRMED,T200009199,01200200011187319729,3-Sep-20,9,2020,01200200011187319729,3-Sep-20,9,2020,MTY89576,,NAQAZLOTXG120305,619710508
INV,G1557083,通用电气医疗系统(天津)有限公司,38,CN,,E381334194,2380298870,,,18-Aug-20,8,2020,2184.87,CNY,,,0,CONFIRMED,T200009199,01200200011187319729,3-Sep-20,9,2020,01200200011187319729,3-Sep-20,9,2020,ORD1522149,,180-47811750,4041849958
INV,G1557083,通用电气医疗系统(天津)有限公司,38,CN,,E381334196,2380298927,,,18-Aug-20,8,2020,15824.85,CNY,,,0,CONFIRMED,T200009199,01200200011187319729,3-Sep-20,9,2020,01200200011187319729,3-Sep-20,9,2020,ORD1522150,,180-47810722,4080294371
INV,G1557083,通用电气医疗系统(天津)有限公司,38,CN,,E381334197,2380298974,,,18-Aug-20,8,2020,12280.95,CNY,,,0,CONFIRMED,T200009199,01200200011187319729,3-Sep-20,9,2020,01200200011187319729,3-Sep-20,9,2020,ORD1522821,,180-47891841,4041850575
INV,G1557083,通用电气医疗系统(天津)有限公司,38,CN,,E381334198,2380298982,,,18-Aug-20,8,2020,9770.65,CNY,,,0,CONFIRMED,T200009199,01200200011187319729,3-Sep-20,9,2020,01200200011187319729,3-Sep-20,9,2020,ORD1522151,,180-47891454,4041850626
INV,G1557083,通用电气医疗系统(天津)有限公司,38,CN,,E381334199,2380298983,,,18-Aug-20,8,2020,10287.38,CNY,,,0,CONFIRMED,T200009199,01200200011187319729,3-Sep-20,9,2020,01200200011187319729,3-Sep-20,9,2020,ORD1522151,,180-47891454,4080294391
INV,G1557083,通用电气医疗系统(天津)有限公司,38,CN,,E381334200,2380298985,,,18-Aug-20,8,2020,7156.63,CNY,,,0,CONFIRMED,T200009199,01200200011187319729,3-Sep-20,9,2020,01200200011187319729,3-Sep-20,9,2020,ATL1212898,,180-47759655,4250183619
INV,G1557083,通用电气医疗系统(天津)有限公司,38,CN,,E381334201,2380298986,,,18-Aug-20,8,2020,2296.77,CNY,,,0,CONFIRMED,T200009199,01200200011187319729,3-Sep-20,9,2020,01200200011187319729,3-Sep-20,9,2020,ATL1212898,,180-47759655,4250183636
INV,G0225185,纬湃汽车电子（天津）有限公司,38,CN,,E381334334,2380299060,,,19-Aug-20,8,2020,7355.43,CNY,,,0,CONFIRMED,T200009370,01200200031109839424,7-Sep-20,9,2020,01200200031109839424,7-Sep-20,9,2020,KUL1028547,,999-77790370,4730153120
INV,G0225185,纬湃汽车电子（天津）有限公司,38,CN,,E381334336,2380299083,,,19-Aug-20,8,2020,5181.31,CNY,,,0,CONFIRMED,T200009370,01200200031109839424,7-Sep-20,9,2020,01200200031109839424,7-Sep-20,9,2020,FRA1234388,,172-42923952,4540170623
INV,G0225185,纬湃汽车电子（天津）有限公司,38,CN,,E381334337,2380299087,,,19-Aug-20,8,2020,1474.99,CNY,,,0,CONFIRMED,T200009370,01200200031109839424,7-Sep-20,9,2020,01200200031109839424,7-Sep-20,9,2020,FRA1234388,,172-42923952,4560272805
INV,G0225185,纬湃汽车电子（天津）有限公司,38,CN,,E381334338,2380299088,,,19-Aug-20,8,2020,5783.71,CNY,,,0,CONFIRMED,T200009370,01200200031109839424,7-Sep-20,9,2020,01200200031109839424,7-Sep-20,9,2020,FRA1234388,,172-42923952,416579821
INV,G0225185,纬湃汽车电子（天津）有限公司,38,CN,,E381334344,2380299090,,,19-Aug-20,8,2020,1407.23,CNY,,,0,CONFIRMED,T200009370,01200200031109839424,7-Sep-20,9,2020,01200200031109839424,7-Sep-20,9,2020,FRA1234388,,172-42923952,4570329026
INV,G0225185,纬湃汽车电子（天津）有限公司,38,CN,,E381334346,2380299091,,,19-Aug-20,8,2020,1164.86,CNY,,,0,CONFIRMED,T200009370,01200200031109839424,7-Sep-20,9,2020,01200200031109839424,7-Sep-20,9,2020,FRA1234388,,172-42923952,4570329027
INV,G0590328,骊住美标卫生洁具制造（天津）有限公司,38,CN,,E381334368,6380194024,,,19-Aug-20,8,2020,3772.6,CNY,,,0,CONFIRMED,T200009290,01200200011187319818,7-Sep-20,9,2020,01200200011187319818,7-Sep-20,9,2020,TSN8123294,,CKCOTXG2002336,
INV,G0727584,艾默生过程管理（天津）阀门有限公司,38,CN,,E381334381,2380299112,,,19-Aug-20,8,2020,7505.33,CNY,,,0,CONFIRMED,T200009605,01200200031109839646,15-Sep-20,9,2020,01200200031109839646,15-Sep-20,9,2020,SEL1287777,,988-25780322,4431666892
INV,G0727584,艾默生过程管理（天津）阀门有限公司,38,CN,,E381334382,2380298960,,,19-Aug-20,8,2020,4657.49,CNY,,,0,CONFIRMED,T200009605,01200200031109839646,15-Sep-20,9,2020,01200200031109839646,15-Sep-20,9,2020,BOM78949,,607-90315013,4630008486
INV,G0727584,艾默生过程管理（天津）阀门有限公司,38,CN,,E381334383,2380298961,,,19-Aug-20,8,2020,5168.67,CNY,,,0,CONFIRMED,T200009605,01200200031109839646,15-Sep-20,9,2020,01200200031109839646,15-Sep-20,9,2020,BOM78949,,607-90315013,4630008487
INV,G1557083,通用电气医疗系统(天津)有限公司,38,CN,,E381334385,2380298865,,,19-Aug-20,8,2020,33212.18,CNY,,,0,CONFIRMED,T200009199,01200200011187319729,3-Sep-20,9,2020,01200200011187319729,3-Sep-20,9,2020,ATL1212893,,180-47759600,4310041003
INV,G0225185,纬湃汽车电子（天津）有限公司,38,CN,,E381334387,2380299168,,,19-Aug-20,8,2020,1754.89,CNY,,,0,CONFIRMED,T200009370,01200200031109839424,7-Sep-20,9,2020,01200200031109839424,7-Sep-20,9,2020,ORD1521071,,016-60544164,4041851934
INV,G0225185,纬湃汽车电子（天津）有限公司,38,CN,,E381334388,2380299174,,,19-Aug-20,8,2020,4053.51,CNY,,,0,CONFIRMED,T200009370,01200200031109839424,7-Sep-20,9,2020,01200200031109839424,7-Sep-20,9,2020,FRA1234971,,999-77919763,416579853
INV,G0741848,约翰克兰科技（天津）有限公司,38,CN,,E381334389,2380299089,,,19-Aug-20,8,2020,8213.59,CNY,,,0,CONFIRMED,T200009176,01200200011187319706,3-Sep-20,9,2020,01200200011187319706,3-Sep-20,9,2020,FRA1234388,,172-42923952,416579832
INV,G2012658,金河生物科技股份有限公司,38,CN,,E381334413,6380194780,,,19-Aug-20,8,2020,6350,CNY,,,0,CONFIRMED,T200009280,01200200011187319808,7-Sep-20,9,2020,01200200011187319808,7-Sep-20,9,2020,TSN8123614,,COSU6271480530,
INV,G2861979,埃恩斯工业技术（天津）有限公司,38,CN,,E381334434,7380085551,,,19-Aug-20,8,2020,300,CNY,,,0,CONFIRMED,T200009183,01200200011187319713,3-Sep-20,9,2020,01200200011187319713,3-Sep-20,9,2020,LAX8045792,,LAX8045792,613834358
INV,G0590328,骊住美标卫生洁具制造（天津）有限公司,38,CN,,E381334463,6380195106,,,19-Aug-20,8,2020,2162.8,CNY,,,0,CONFIRMED,T200009290,01200200011187319818,7-Sep-20,9,2020,01200200011187319818,7-Sep-20,9,2020,TSN8123461,,CKCOTXG2002435,
INV,G2038527,杭州明月药业有限公司,38,CN,,E381334503,6380192998,,,20-Aug-20,8,2020,4860,CNY,,,0,CONFIRMED,T200009696,01200200031109839737,16-Sep-20,9,2020,01200200031109839737,16-Sep-20,9,2020,TSN8122204,,HLCUTS12005ASJI4,
INV,G0624449,霍尼韦尔（天津）有限公司,38,CN,,E381334516,2380299232,,,20-Aug-20,8,2020,15977.95,CNY,,,0,CONFIRMED,T200009132,01200200011187319663,2-Sep-20,9,2020,01200200011187319663,2-Sep-20,9,2020,MAA1019434,,160-28765074,42G0048474
INV,G0288265,日新(天津)塑胶有限公司,38,CN,,E381334536,2380299064,,,20-Aug-20,8,2020,592.56,CNY,,,0,CONFIRMED,T200009179,01200200011187319709,3-Sep-20,9,2020,01200200011187319709,3-Sep-20,9,2020,HKG0767369,,999-75141592,4913815141
INV,G0288265,日新(天津)塑胶有限公司,38,CN,,E381334542,2380299172,,,20-Aug-20,8,2020,1876.06,CNY,,,0,CONFIRMED,T200009179,01200200011187319709,3-Sep-20,9,2020,01200200011187319709,3-Sep-20,9,2020,HKG0767579,,851-28731334,4913817941
INV,G2105715,大都克电接触科技（中国）有限公司,38,CN,,E381334550,2380299077,,,20-Aug-20,8,2020,12874.11,CNY,,,0,CONFIRMED,T200009171,01200200011187319701,3-Sep-20,9,2020,01200200011187319701,3-Sep-20,9,2020,FRA1234838,,999-77919693,4570329043
INV,G0727584,艾默生过程管理（天津）阀门有限公司,38,CN,,E381334551,2380299116,,,20-Aug-20,8,2020,14208,CNY,,,0,CONFIRMED,T200009605,01200200031109839646,15-Sep-20,9,2020,01200200031109839646,15-Sep-20,9,2020,AMD1006940,,157-28160112,4630008535
INV,G0859439,上海日恒升辉国际货运代理有限公司天津分公司,38,CN,,E381334584,2380298992,,,20-Aug-20,8,2020,12376.56,CNY,,,0,CONFIRMED,T200009789,01200200031109839826,18-Sep-20,9,2020,01200200031109839826,18-Sep-20,9,2020,SJU34819,,297-77320865,4340047255
INV,G1557083,通用电气医疗系统(天津)有限公司,38,CN,,E381334612,2380299102,,,20-Aug-20,8,2020,1700.95,CNY,,,0,CONFIRMED,T200009199,01200200011187319729,3-Sep-20,9,2020,01200200011187319729,3-Sep-20,9,2020,ATL1212903,,180-47759703,4310041072
INV,G1557083,通用电气医疗系统(天津)有限公司,38,CN,,E381334613,2380299062,,,20-Aug-20,8,2020,54557.69,CNY,,,0,CONFIRMED,T200009199,01200200011187319729,3-Sep-20,9,2020,01200200011187319729,3-Sep-20,9,2020,ATL1213501,,180-47760705,4310041074
INV,G1948311,天津元象国际贸易有限公司,38,CN,,E381334627,2380299278,,,21-Aug-20,8,2020,26110.44,CNY,,,0,CONFIRMED,T200009355,01200200011187319883,7-Sep-20,9,2020,01200200011187319883,7-Sep-20,9,2020,ORD1523991,,016-63984513,4041852697
INV,G0288265,日新(天津)塑胶有限公司,38,CN,,E381334635,2380299141,,,21-Aug-20,8,2020,1236.68,CNY,,,0,CONFIRMED,T200009180,01200200011187319710,3-Sep-20,9,2020,01200200011187319710,3-Sep-20,9,2020,SIN0467601,,180-72276761,4711507392
INV,G0207522,通用半导体（中国）有限公司,38,CN,,E381334667,2380299045,,,21-Aug-20,8,2020,9917.81,CNY,,,0,CONFIRMED,T200009044,01200200011187319587,1-Sep-20,9,2020,01200200011187319587,1-Sep-20,9,2020,TPE1335749,,695-19147575,4812262440
INV,G0207522,通用半导体（中国）有限公司,38,CN,,E381334668,2380299207,,,21-Aug-20,8,2020,2799.61,CNY,,,0,CONFIRMED,T200009044,01200200011187319587,1-Sep-20,9,2020,01200200011187319587,1-Sep-20,9,2020,TPE1336124,,695-19147811,4812264576
INV,G3120662,天津南十字科技有限公司,38,CN,,E381334669,7380085835,,,21-Aug-20,8,2020,318,CNY,,,18,CONFIRMED,T200009599,120020116000422348,15-Sep-20,9,2020,120020116000422348,15-Sep-20,9,2020,,,COSU6267974030,
INV,G2232818,百士吉泵业（天津）有限公司,38,CN,,E381334670,2380299197,,,21-Aug-20,8,2020,1556.75,CNY,,,0,CONFIRMED,T200009177,01200200011187319707,3-Sep-20,9,2020,01200200011187319707,3-Sep-20,9,2020,LAX1521075,,988-24458976,4071709504
INV,G2232818,百士吉泵业（天津）有限公司,38,CN,,E381334671,2380299198,,,21-Aug-20,8,2020,590,CNY,,,0,CONFIRMED,T200009177,01200200011187319707,3-Sep-20,9,2020,01200200011187319707,3-Sep-20,9,2020,LAX1521075,,988-24458976,4071709529
INV,G3120662,天津南十字科技有限公司,38,CN,,E381334676,7380085648,,,21-Aug-20,8,2020,37049.12,CNY,,,2097.12,CONFIRMED,T200009600,120020116000422349,15-Sep-20,9,2020,120020116000422349,15-Sep-20,9,2020,,,COSU6265983540,
INV,G2861979,埃恩斯工业技术（天津）有限公司,38,CN,,E381334677,2380299163,,,21-Aug-20,8,2020,3438.72,CNY,,,0,CONFIRMED,T200009130,01200200011187319661,2-Sep-20,9,2020,01200200011187319661,2-Sep-20,9,2020,ATL1212899,,180-47759666,4250183683
INV,G0741848,约翰克兰科技（天津）有限公司,38,CN,,E381334678,2380299031,,,21-Aug-20,8,2020,4964.05,CNY,,,0,CONFIRMED,T200009176,01200200011187319706,3-Sep-20,9,2020,01200200011187319706,3-Sep-20,9,2020,FRA1234751,,999-77515981,416579730
INV,G0225185,纬湃汽车电子（天津）有限公司,38,CN,,E381334679,2380299125,,,21-Aug-20,8,2020,17615.48,CNY,,,0,CONFIRMED,T200009370,01200200031109839424,7-Sep-20,9,2020,01200200031109839424,7-Sep-20,9,2020,AMS1323871,,607-89898336,41A0133702
INV,G0225185,纬湃汽车电子（天津）有限公司,38,CN,,E381334680,2380299169,,,21-Aug-20,8,2020,12345.66,CNY,,,0,CONFIRMED,T200009370,01200200031109839424,7-Sep-20,9,2020,01200200031109839424,7-Sep-20,9,2020,ORD1521071,,016-60544164,422372517
INV,G1557083,通用电气医疗系统(天津)有限公司,38,CN,,E381334682,2380298942,,,21-Aug-20,8,2020,37003.32,CNY,,,0,CONFIRMED,T200009199,01200200011187319729,3-Sep-20,9,2020,01200200011187319729,3-Sep-20,9,2020,DFW1222141,,988-26906154,415970274
INV,G1557083,通用电气医疗系统(天津)有限公司,38,CN,,E381334684,2380299153,,,21-Aug-20,8,2020,11392.65,CNY,,,0,CONFIRMED,T200009199,01200200011187319729,3-Sep-20,9,2020,01200200011187319729,3-Sep-20,9,2020,ORD1521547,,180-47690101,4041851820
INV,G1557083,通用电气医疗系统(天津)有限公司,38,CN,,E381334685,2380299155,,,21-Aug-20,8,2020,7583.83,CNY,,,0,CONFIRMED,T200009199,01200200011187319729,3-Sep-20,9,2020,01200200011187319729,3-Sep-20,9,2020,ORD1521547,,180-47690101,4080294593
INV,G1557083,通用电气医疗系统(天津)有限公司,38,CN,,E381334686,2380299165,,,21-Aug-20,8,2020,8184.87,CNY,,,0,CONFIRMED,T200009199,01200200011187319729,3-Sep-20,9,2020,01200200011187319729,3-Sep-20,9,2020,ATL1212899,,180-47759666,4310041093
INV,G1557083,通用电气医疗系统(天津)有限公司,38,CN,,E381334687,2380299166,,,21-Aug-20,8,2020,6107.63,CNY,,,0,CONFIRMED,T200009199,01200200011187319729,3-Sep-20,9,2020,01200200011187319729,3-Sep-20,9,2020,ATL1212899,,180-47759666,4310041095
INV,G2374576,安乐福（中国）智能科技有限公司,38,CN,,E381334882,7380085971,,,24-Aug-20,8,2020,318,CNY,,,18,CONFIRMED,T200009864,120020116000422356,21-Sep-20,9,2020,120020116000422356,21-Sep-20,9,2020,,,COSU6268487130,EML TMEL0185
INV,G0722504,乐金电子（天津）电器有限公司,38,CN,,E381334924,6380195591,,,24-Aug-20,8,2020,1018.21,CNY,,,0,CONFIRMED,T200009905,01200200031109839939,22-Sep-20,9,2020,01200200031109839939,22-Sep-20,9,2020,TSN8123642,,LSC16TJ2008711,
INV,G0288265,日新(天津)塑胶有限公司,38,CN,,E381334933,6380195639,,,24-Aug-20,8,2020,16461.45,CNY,,,0,CONFIRMED,T200009601,01200200031109839642,15-Sep-20,9,2020,01200200031109839642,15-Sep-20,9,2020,TSN8123808,,SITGTXHP300810,
INV,G0225185,纬湃汽车电子（天津）有限公司,38,CN,,E381334958,2380299177,,,24-Aug-20,8,2020,3559.11,CNY,,,0,CONFIRMED,T200009370,01200200031109839424,7-Sep-20,9,2020,01200200031109839424,7-Sep-20,9,2020,KUL1028587,,999-77790506,4730153164
INV,G0225185,纬湃汽车电子（天津）有限公司,38,CN,,E381334960,2380299179,,,24-Aug-20,8,2020,8240.01,CNY,,,0,CONFIRMED,T200009370,01200200031109839424,7-Sep-20,9,2020,01200200031109839424,7-Sep-20,9,2020,FRA1234384,,172-42923915,4560273106
INV,G0225185,纬湃汽车电子（天津）有限公司,38,CN,,E381334962,2380299183,,,24-Aug-20,8,2020,1098.42,CNY,,,0,CONFIRMED,T200009370,01200200031109839424,7-Sep-20,9,2020,01200200031109839424,7-Sep-20,9,2020,FRA1234384,,172-42923915,418563258
INV,G0225185,纬湃汽车电子（天津）有限公司,38,CN,,E381334971,2380299084,,,24-Aug-20,8,2020,9965.35,CNY,,,0,CONFIRMED,T200009370,01200200031109839424,7-Sep-20,9,2020,01200200031109839424,7-Sep-20,9,2020,FRA1234388,,172-42923952,4560272699
INV,G0225185,纬湃汽车电子（天津）有限公司,38,CN,,E381334973,2380299118,,,24-Aug-20,8,2020,16280.68,CNY,,,0,CONFIRMED,T200009370,01200200031109839424,7-Sep-20,9,2020,01200200031109839424,7-Sep-20,9,2020,FRA1234832,,999-77919671,4560272946
